id,display_name,kept_personal,added_personal,final_personal,kept_corporate,added_corporate,final_corporate,max_personal_score,max_corporate_score,review_reasons,pass_b_applied
tf2_props_polar_gift_02,Gift 02,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_polar_gift_02_small,Gift 02 Small,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_pressure_aquarium_plaque,Aquarium Plaque,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_reckoner_wet_floor_sign001,Wet Floor Sign001,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_sewer_cockroach_swarm_96,Cockroach Swarm 96,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_sewer_rat,Rat,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_sewer_rats_piano_low,Rats Piano Low,mundane personal,,mundane personal,brand_safe broad_appeal,,brand_safe broad_appeal,0.0000,0.8429,low_confidence_personal,False
tf2_props_sewer_roadbarricade,Roadbarricade,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_sewer_roadbarricade_folded,Roadbarricade Folded,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_sewer_sewer_grate,Sewer Grate,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_sewer_trashbag01,Trashbag01,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_sewer_trashbag02,Trashbag02,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_sewer_trashbag02a,Trashbag02A,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_sewer_trashbag03,Trashbag03,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_sewer_trashbag03a,Trashbag03A,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_sewer_trashbag_cluster01,Trashbag Cluster01,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_sewer_trashcan01_open_full,Trashcan01 Open Full,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_sewer_trashcan03,Trashcan03,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_sideshow_ingot_pile,Ingot Pile,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_slaughter_cardboard_box_1,Cardboard Box 1,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_slaughter_cardboard_box_cluster_1,Cardboard Box Cluster 1,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_slaughter_cardboard_box_cluster_2,Cardboard Box Cluster 2,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_slaughter_cardboard_box_cluster_3,Cardboard Box Cluster 3,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_slaughter_cardboard_box_open,Cardboard Box Open,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_slaughter_cardboard_box_open_large,Cardboard Box Open Large,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_slaughter_slaughter_meat_can,Slaughter Meat Can,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_slaughter_wetfloorsign001a,Wetfloorsign001A,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_smissmas_giftbox_32x32x32,Giftbox 32X32X32,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_smissmas_giftbox_42x72x40,Giftbox 42X72X40,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_smissmas_giftbox_45x50x45,Giftbox 45X50X45,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_smissmas_giftbox_80x80x80,Giftbox 80X80X80,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_smissmas_giftbox_c60x60x80,Giftbox C60X60X80,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_soho_acunit003,Acunit003,mundane nostalgic public,,mundane nostalgic public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
tf2_props_soho_bottlecrate001,Bottlecrate001,mundane nostalgic public,,mundane nostalgic public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
tf2_props_soho_trashbag001,Trashbag001,mundane nostalgic public,,mundane nostalgic public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
tf2_props_spytech_bench001a,Bench001A,institutional mundane,,institutional mundane,trend_aligned,,trend_aligned,0.0000,0.5500,low_confidence_personal,False
tf2_props_spytech_binder001,Binder001,institutional mundane,,institutional mundane,trend_aligned,,trend_aligned,0.0000,0.5500,low_confidence_personal,False
tf2_props_spytech_chair,Chair,domestic institutional mundane,,domestic institutional mundane,trend_aligned,,trend_aligned,0.0000,0.5500,low_confidence_personal,False
tf2_props_spytech_computer_cardreader,Computer Cardreader,institutional mundane,,institutional mundane,trend_aligned,,trend_aligned,0.0000,0.5500,low_confidence_personal,False
tf2_props_spytech_computer_low,Computer Low,institutional mundane,,institutional mundane,brand_safe trend_aligned,,brand_safe trend_aligned,0.0000,0.5500,low_confidence_personal;balance_changed_corporate,False
tf2_props_spytech_computer_low_drive,Computer Low Drive,institutional mundane,,institutional mundane,brand_safe trend_aligned,,brand_safe trend_aligned,0.0000,0.5500,low_confidence_personal;balance_changed_corporate,False
tf2_props_spytech_computer_low_drive02,Computer Low Drive02,institutional mundane,,institutional mundane,brand_safe trend_aligned,,brand_safe trend_aligned,0.0000,0.5500,low_confidence_personal;balance_changed_corporate,False
tf2_props_spytech_computer_printer,Computer Printer,institutional mundane,,institutional mundane,trend_aligned,,trend_aligned,0.0000,0.5500,low_confidence_personal,False
tf2_props_spytech_computer_printer02,Computer Printer02,institutional mundane,,institutional mundane,trend_aligned,,trend_aligned,0.0000,0.5500,low_confidence_personal,False
tf2_props_spytech_computer_set02,Computer Set02,institutional mundane,,institutional mundane,trend_aligned,,trend_aligned,0.0000,0.5500,low_confidence_personal,False
tf2_props_spytech_computer_set02b,Computer Set02B,institutional mundane,,institutional mundane,trend_aligned,,trend_aligned,0.0000,0.5500,low_confidence_personal,False
tf2_props_spytech_control_room_console02,Control Room Console02,institutional mundane,,institutional mundane,trend_aligned,,trend_aligned,0.0000,0.5500,low_confidence_personal,False
tf2_props_spytech_control_room_console03,Control Room Console03,institutional mundane,,institutional mundane,trend_aligned,,trend_aligned,0.0000,0.5500,low_confidence_personal,False
tf2_props_spytech_control_room_console04,Control Room Console04,institutional mundane,,institutional mundane,trend_aligned,,trend_aligned,0.0000,0.5500,low_confidence_personal,False
tf2_props_spytech_suitcase,Suitcase,institutional mundane nostalgic personal,,institutional mundane nostalgic personal,trend_aligned,,trend_aligned,0.0000,0.5500,low_confidence_personal,False
tf2_props_spytech_terminal_chair,Terminal Chair,domestic institutional mundane public,,domestic institutional mundane public,trend_aligned,,trend_aligned,0.0000,0.5500,low_confidence_personal,False
tf2_props_spytech_time_card_machine,Time Card Machine,institutional mundane public,,institutional mundane public,trend_aligned,,trend_aligned,0.0000,0.5500,low_confidence_personal,False
tf2_props_spytech_tv001,Tv001,institutional mundane nostalgic,,institutional mundane nostalgic,trend_aligned,,trend_aligned,0.0000,0.5500,low_confidence_personal,False
tf2_props_spytech_watercooler,Watercooler,institutional mundane,,institutional mundane,trend_aligned,,trend_aligned,0.0000,0.5500,low_confidence_personal,False
tf2_props_sulfur_floor_light001,Floor Light001,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_sunshine_cafe_chair001,Cafe Chair001,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_sunshine_cafe_table001,Cafe Table001,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_sunshine_deer_cutout001,Deer Cutout001,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_swamp_bug_zapper,Bug Zapper,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_swamp_chainsaw,Chainsaw,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_swamp_rootstump01,Rootstump01,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_swamp_rootstump02,Rootstump02,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_swamp_ropepile,Ropepile,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_swamp_shroom_ref_01,Shroom Ref 01,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_swamp_shroom_ref_01_cluster,Shroom Ref 01 Cluster,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_swamp_shroom_ref_brown01_bigger01,Shroom Ref Brown01 Bigger01,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_swamp_shroom_ref_brown01_bigger02,Shroom Ref Brown01 Bigger02,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_swamp_shroom_ref_brown01_bigger03,Shroom Ref Brown01 Bigger03,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_swamp_shroom_ref_brown01_cluster,Shroom Ref Brown01 Cluster,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_swamp_signpost001,Signpost001,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_swamp_tallgrass_01,Tallgrass 01,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_swamp_tallgrass_03,Tallgrass 03,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_swamp_tallgrass_05,Tallgrass 05,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_swamp_tallgrass_07,Tallgrass 07,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_trainyard_beer_keg001,Beer Keg001,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_trainyard_cart_bomb_separate,Cart Bomb Separate,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_trainyard_distillery_barrel001,Distillery Barrel001,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_tump_thief_pumpkin_x20,Thief Pumpkin X20,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_tuscany_cash_register01,Cash Register01,mundane nostalgic public,,mundane nostalgic public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
tf2_props_tuscany_mvm_museum_rope001_short,Mvm Museum Rope001 Short,mundane nostalgic public,,mundane nostalgic public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
tf2_props_undersea_braincoral01,Braincoral01,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_undersea_branchcoral01,Branchcoral01,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_undersea_tubecoral01,Tubecoral01,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_urban_mhanko_shovel,Mhanko Shovel,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_urban_mhanko_shovel_tag,Mhanko Shovel Tag,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_urban_road_bumper01,Road Bumper01,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_urban_spinning_sign,Spinning Sign,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_urban_urban_chair,Urban Chair,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_urban_urban_crate002,Urban Crate002,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_urban_wheelbarrow01,Wheelbarrow01,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_venice_railing_02a_64,Railing 02A 64,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
