id,display_name,review_reasons,final_personal,final_corporate,max_personal_score,max_corporate_score,balance_trace_personal,balance_trace_corporate
tf2_props_swamp_shroom_ref_01_cluster,Shroom Ref 01 Cluster,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 47, ""dynamic_cap"": 480, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 95, ""dynamic_cap"": 960, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_swamp_shroom_ref_brown01_bigger01,Shroom Ref Brown01 Bigger01,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 48, ""dynamic_cap"": 481, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 96, ""dynamic_cap"": 961, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_swamp_shroom_ref_brown01_bigger02,Shroom Ref Brown01 Bigger02,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 48, ""dynamic_cap"": 481, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 96, ""dynamic_cap"": 961, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_swamp_shroom_ref_brown01_bigger03,Shroom Ref Brown01 Bigger03,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 48, ""dynamic_cap"": 481, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 96, ""dynamic_cap"": 962, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_swamp_shroom_ref_brown01_cluster,Shroom Ref Brown01 Cluster,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 48, ""dynamic_cap"": 481, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 96, ""dynamic_cap"": 962, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_swamp_signpost001,Signpost001,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 48, ""dynamic_cap"": 482, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 96, ""dynamic_cap"": 963, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_swamp_tallgrass_01,Tallgrass 01,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 48, ""dynamic_cap"": 482, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 96, ""dynamic_cap"": 964, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_swamp_tallgrass_03,Tallgrass 03,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 48, ""dynamic_cap"": 482, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 96, ""dynamic_cap"": 964, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_swamp_tallgrass_05,Tallgrass 05,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 48, ""dynamic_cap"": 483, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 96, ""dynamic_cap"": 965, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_swamp_tallgrass_07,Tallgrass 07,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 48, ""dynamic_cap"": 483, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 96, ""dynamic_cap"": 966, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_trainyard_beer_keg001,Beer Keg001,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 48, ""dynamic_cap"": 483, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 96, ""dynamic_cap"": 966, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_trainyard_cart_bomb_separate,Cart Bomb Separate,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 48, ""dynamic_cap"": 484, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 96, ""dynamic_cap"": 967, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_trainyard_distillery_barrel001,Distillery Barrel001,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 48, ""dynamic_cap"": 484, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 96, ""dynamic_cap"": 967, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_tump_thief_pumpkin_x20,Thief Pumpkin X20,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 48, ""dynamic_cap"": 484, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 96, ""dynamic_cap"": 968, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_tuscany_cash_register01,Cash Register01,low_confidence_personal,mundane nostalgic public,conversion_ready marketable,0.0000,1.0000,"{""dynamic_floor"": 48, ""dynamic_cap"": 485, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 96, ""dynamic_cap"": 969, ""strength"": 0.02, ""natural_picked"": [""marketable"", ""conversion_ready""], ""balanced_picked"": [""marketable"", ""conversion_ready""], ""balance_changed_pick"": false}"
tf2_props_tuscany_mvm_museum_rope001_short,Mvm Museum Rope001 Short,low_confidence_personal,mundane nostalgic public,conversion_ready marketable,0.0000,1.0000,"{""dynamic_floor"": 48, ""dynamic_cap"": 485, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 96, ""dynamic_cap"": 969, ""strength"": 0.02, ""natural_picked"": [""marketable"", ""conversion_ready""], ""balanced_picked"": [""marketable"", ""conversion_ready""], ""balance_changed_pick"": false}"
tf2_props_undersea_braincoral01,Braincoral01,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 48, ""dynamic_cap"": 485, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 96, ""dynamic_cap"": 970, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_undersea_branchcoral01,Branchcoral01,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 48, ""dynamic_cap"": 486, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 97, ""dynamic_cap"": 971, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_undersea_tubecoral01,Tubecoral01,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 48, ""dynamic_cap"": 486, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 97, ""dynamic_cap"": 971, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_urban_mhanko_shovel,Mhanko Shovel,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 48, ""dynamic_cap"": 486, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 97, ""dynamic_cap"": 972, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_urban_mhanko_shovel_tag,Mhanko Shovel Tag,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 48, ""dynamic_cap"": 486, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 97, ""dynamic_cap"": 972, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_urban_road_bumper01,Road Bumper01,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 48, ""dynamic_cap"": 487, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 97, ""dynamic_cap"": 973, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_urban_spinning_sign,Spinning Sign,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 48, ""dynamic_cap"": 487, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 97, ""dynamic_cap"": 974, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_urban_urban_chair,Urban Chair,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 48, ""dynamic_cap"": 487, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 97, ""dynamic_cap"": 974, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_urban_urban_crate002,Urban Crate002,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 48, ""dynamic_cap"": 488, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 97, ""dynamic_cap"": 975, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_urban_wheelbarrow01,Wheelbarrow01,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 48, ""dynamic_cap"": 488, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 97, ""dynamic_cap"": 976, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_venice_railing_02a_64,Railing 02A 64,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 48, ""dynamic_cap"": 488, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 97, ""dynamic_cap"": 976, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_void_ballonicorn_pop,Ballonicorn Pop,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 48, ""dynamic_cap"": 489, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 97, ""dynamic_cap"": 977, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_well_xmas_wooden_stool,Wooden Stool,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 48, ""dynamic_cap"": 489, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 97, ""dynamic_cap"": 977, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_woods_mushroom3,Mushroom3,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 48, ""dynamic_cap"": 489, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 97, ""dynamic_cap"": 978, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_woods_mushroom3_cluster,Mushroom3 Cluster,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 48, ""dynamic_cap"": 490, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 97, ""dynamic_cap"": 979, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_woods_mushroom4_cluster,Mushroom4 Cluster,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 48, ""dynamic_cap"": 490, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 97, ""dynamic_cap"": 979, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_woods_mushroom5_cluster,Mushroom5 Cluster,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 48, ""dynamic_cap"": 490, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 97, ""dynamic_cap"": 980, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_spillway_event_sack_flat,Sack Flat,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 49, ""dynamic_cap"": 491, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 98, ""dynamic_cap"": 981, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_spillway_event_sack_stack,Sack Stack,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 49, ""dynamic_cap"": 491, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 98, ""dynamic_cap"": 981, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_spookymap_rock_buddy_01,Rock Buddy 01,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 49, ""dynamic_cap"": 491, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 98, ""dynamic_cap"": 982, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_studio_folding_chair,Folding Chair,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 49, ""dynamic_cap"": 491, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 98, ""dynamic_cap"": 982, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_tank_tank,Tank,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 49, ""dynamic_cap"": 492, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 98, ""dynamic_cap"": 983, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_tf2_food_pack_2_apple_0,Apple 0,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 49, ""dynamic_cap"": 492, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 98, ""dynamic_cap"": 984, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_tf2_food_pack_2_apple_1,Apple 1,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 49, ""dynamic_cap"": 492, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 98, ""dynamic_cap"": 984, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
