id,display_name,kept_personal,added_personal,final_personal,added_corporate,final_corporate,max_personal_score,max_corporate_score
css_props_de_inferno_bell_small,Bell Small,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_fountain_bowl_p7,Fountain Bowl P7,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_claypot03_damage_06,Claypot03 Damage 06,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_claypot03_damage_04,Claypot03 Damage 04,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_churchprop02,Churchprop02,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_fountain_bowl_p5,Fountain Bowl P5,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_furnituredrawer001a,Furnituredrawer001A,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_windowbreakable_02_damage_07,Windowbreakable 02 Damage 07,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_bed,Bed,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_windowbreakable_02_damage_06,Windowbreakable 02 Damage 06,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_splinter_damage_02,Splinter Damage 02,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_fountain_bowl_p4,Fountain Bowl P4,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_churchprop03,Churchprop03,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_claypot03_damage_05,Claypot03 Damage 05,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_cbble_cb_wndsng32,Cb Wndsng32,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_cbble_cb_wndsng,Cb Wndsng,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_cbble_cb_wndsng16,Cb Wndsng16,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_dust_du_window_6x10_arch,Du Window 6X10 Arch,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_dust_grainbasket01b,Grainbasket01B,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_dust_du_crate_64x64,Du Crate 64X64,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_dust_grainbasket01c_gib1,Grainbasket01C Gib1,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_dust_grainbasket01c,Grainbasket01C,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_dust_grainbasket01a,Grainbasket01A,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_dust_grainbasket01c_gib2,Grainbasket01C Gib2,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_dust_du_window_4x4_square,Du Window 4X4 Square,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_dust_du_window_4x8_square_flat,Du Window 4X8 Square Flat,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_dust_du_window_2x6_arch,Du Window 2X6 Arch,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_dust_du_window_6x8_shutters_flat,Du Window 6X8 Shutters Flat,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_dust_du_window_bridge,Du Window Bridge,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_dust_du_window_6x8_shutters,Du Window 6X8 Shutters,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_dust_du_window_4x6_square,Du Window 4X6 Square,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_dust_du_window_4x8_arch,Du Window 4X8 Arch,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_dust_du_window_4x8_square,Du Window 4X8 Square,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_dust_du_crate_64x64_stone,Du Crate 64X64 Stone,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_dust_stoneblock01a,Stoneblock01A,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_dust_du_antenna_a,Du Antenna,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_dust_du_dome_inside_window,Du Dome Inside Window,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_dust_du_window_4x8_arch_flat,Du Window 4X8 Arch Flat,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_dust_stoneblocks48,Stoneblocks48,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_dust_dustteeth_1,Dustteeth 1,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_dust_du_window_2x6_arch_flat,Du Window 2X6 Arch Flat,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_dust_du_window_6x8_sill,Du Window 6X8 Sill,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_dust_du_window_4x6_arch,Du Window 4X6 Arch,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_dust_du_window_6x10_arch_flat,Du Window 6X10 Arch Flat,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_dust_du_crate_64x80,Du Crate 64X80,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_dust_du_dome_star_window,Du Dome Star Window,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_dust_du_window_2x4_arch,Du Window 2X4 Arch,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_dust_du_window_4x4_square_flat,Du Window 4X4 Square Flat,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_piranesi_pi_bucket,Pi Bucket,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_piranesi_pi_merlon,Pi Merlon,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_piranesi_pi_sundial,Pi Sundial,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_tides_vending_cart_wheell,Vending Cart Wheell,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_tides_patio_chair,Patio Chair,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_tides_restaurant_table,Restaurant Table,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_tides_gate_low,Gate Low,institutional mundane public,,institutional mundane public,brand_safe broad_appeal,brand_safe broad_appeal,0.0000,0.8429
css_props_de_tides_vending_turtle,Vending Turtle,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_tides_planter,Planter,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_tides_vending_hat,Vending Hat,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_tides_tides_chimney,Tides Chimney,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_tides_gate,Gate,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_tides_vending_tshirt,Vending Tshirt,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_tides_tides_staffonly_sign,Tides Staffonly Sign,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_tides_menu_stand_p02,Menu Stand P02,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_tides_menu_stand_p03,Menu Stand P03,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_tides_sign_swinging,Sign Swinging,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_tides_vending_cart_wheelr,Vending Cart Wheelr,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_tides_menu_stand_p01,Menu Stand P01,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_tides_patio_chair2,Patio Chair2,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_tides_menu_stand_p04,Menu Stand P04,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_tides_menu_stand_p05,Menu Stand P05,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_tides_tides_banner_a,Tides Banner,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_tides_menu_stand,Menu Stand,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_tides_sign,Sign,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_tides_menu_stand_p07,Menu Stand P07,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_tides_menu_stand_p06,Menu Stand P06,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_cs_office_projector_p2b,Projector P2B,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_cs_office_offcertificatea,Offcertificatea,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_cs_office_file_box_p2c,File Box P2C,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_cs_office_projector_p3,Projector P3,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_cs_office_offpaintingj,Offpaintingj,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_cs_office_light_inset,Light Inset,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_cs_office_snowman_eye2,Snowman Eye2,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_cs_office_computer_caseb_p6b,Computer Caseb P6B,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_cs_office_phone_p2,Phone P2,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_cs_office_offpaintingk,Offpaintingk,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_cs_office_projector_p2,Projector P2,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_cs_office_file_box_p2b,File Box P2B,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_cs_office_computer_caseb,Computer Caseb,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_cs_office_projector_p2a,Projector P2A,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_cs_office_offpaintingi,Offpaintingi,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_cs_office_snowman_eye1,Snowman Eye1,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_cs_office_computer_caseb_p6a,Computer Caseb P6A,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_cs_office_phone_p1,Phone P1,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_cs_office_offpaintingh,Offpaintingh,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_cs_office_projector_p1,Projector P1,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
